Myopathy of extraocular muscles;148700;577;[123];1;['UMLS2012AA|MRREL']
Anisometropia;4278;11766940;[123];1;['PUBMED|16501409']
Ocular-Ophthalmoplegia, Sympathetic;21954;11766940;[123];1;['PUBMED|20626997']
Bipolar II Disorder;255006;11766940;[126];2;['PUBMED|15708421', 'PUBMED|11903283']
ophthalmoplegic migraine headache with status migrainosus;3688070;577;[123];1;['UMLS2012AA|MRREL']
TNF protein, human;2122020;530;[306, 324];1;['PUBMED|17063315']
Major Depressive Disorder;1810054;11766870;[126];2;['PUBMED|1576649', 'PUBMED|12707434']
Valproate;104764;459;[312, 318];4;['PUBMED|20977938', 'PUBMED|8826572', 'PUBMED|15678014', 'PUBMED|12387689']
classic migraine with aura with status migrainosus;3686590;577;[123];1;['UMLS2012AA|MRREL']
Sleep;40624;530;[102];1;['PUBMED|19272283']
COMBATIVE;263234;11766940;[126];1;['PUBMED|19788469']
beta-Endorphin;6454;471;[306, 327];1;['PUBMED|14984230']
Transient hemiparesis;1172616;11766940;[123];1;['PUBMED|3399013']
Brain-Derived Neurotrophic Factor;120206;530;[306, 324];2;['PUBMED|20959432', 'PUBMED|18478177']
Taurine;42880;530;[306, 318, 324];1;['PUBMED|3372239']
classic migraine with typical aura with intractable migraine;3686602;577;[123];1;['UMLS2012AA|MRREL']
Sodium Glutamate;40886;455;[306, 318];1;['PUBMED|16999713']
Cerebral dysfunction syndrome;282676;11766940;[123];1;['PUBMED|16533135']
Pituitary Adenylate Cyclase Activating Polypeptide 38;1896914;530;[306, 324];1;['PUBMED|20173638']
Epilepsy;16200;471;[123];1;['PUBMED|15955040']
Growth;20168;530;[102];1;['PUBMED|8980855']
Dysarthria;14820;530;[126];1;['PUBMED|10759918']
Immunoglobulin Isotypes;23092;530;[306, 339];1;['PUBMED|3700089']
Nerve Growth Factors;30064;530;[306, 324];1;['PUBMED|17611164']
GTP-Binding Proteins;110718;11766870;[306, 333];1;['PUBMED|12527722']
Major Depressive Disorder;1810054;11766940;[126];4;['PUBMED|10668688', 'PUBMED|16396663', 'PUBMED|2393343', 'PUBMED|7928322']
haematological abnormality;1162338;11766940;[123];1;['PUBMED|1790570']
Helicobacter Infections;104030;11766940;[123];1;['PUBMED|11135029']
Duodenum;14774;411;[60];1;['PUBMED|4302233']
T-Lymphocyte;42722;411;[66];1;['PUBMED|2613516']
Obsessive-Compulsive Disorder;31032;11766940;[126];1;['PUBMED|20108021']
Chromosomes, Human, Pair 1;10140;411;[69];3;['PUBMED|17727731', 'PUBMED|18361423', 'PUBMED|15830246']
Cervical spondylosis;2011262;463;[123];1;['PUBMED|8706108']
Cardiovascular Diseases;8550;483;[123];1;['PUBMED|17929710']
Receptor, Serotonin, 5-HT1D;709292;471;[306, 375];1;['PUBMED|16899728']
cyclic vomiting syndrome associated with intractable migraine and status migrainosus;3686910;577;[123];1;['UMLS2012AA|MRREL']
Migraine with Acute Onset Aura;1020450;1142;[123];1;['UMLS2012AA|MRREL']
Cytochrome c Reductase;29534;451;[306, 333];1;['PUBMED|8200018']
Oxygen;32626;530;[318, 384];2;['PUBMED|17578559', 'PUBMED|19719541']
Interleukin-1 beta;23882;455;[306, 339];1;['PUBMED|1891987']
Nociception;251562;467;[108];1;['PUBMED|3197099']
Entire optic nerve;1808666;411;[60];1;['PUBMED|10634574']
neutrophil;30292;411;[66];1;['PUBMED|1576639']
Regional Blood Flow;38098;11766938;[108];1;['PUBMED|3324620']
Hyperlipidemia;22530;11766940;[123];1;['PUBMED|596127']
Obesity;31016;11766940;[123];2;['PUBMED|22076673', 'PUBMED|19845784']
Abuse;1921524;11766940;[126];2;['PUBMED|9403359', 'PUBMED|17371356']
Congenital neurologic anomalies;657350;11766940;[48, 123];1;['PUBMED|14521481']
Headache Disorders;469178;11766940;[123];1;['PUBMED|17508181']
EDNRA gene;2062646;530;[72];1;['PUBMED|20964792']
Adrenergic Fibers;2720;411;[63];1;['PUBMED|12664243']
beta-Endorphin;6454;455;[306, 327];1;['PUBMED|6311425']
Epoprostenol;36476;455;[297, 318, 324];1;['PUBMED|20173638']
Biological Clocks;6734;455;[102];1;['PUBMED|16606930']
Receptor Gene;1933928;455;[72];1;['PUBMED|19175383']
Ischemic stroke;1299850;11766940;[123];6;['PUBMED|22110165', 'PUBMED|9872876', 'PUBMED|7711619', 'PUBMED|1792815', 'PUBMED|17962595', 'PUBMED|16904535']
Heart Diseases;20716;11766940;[123];1;['PUBMED|3632373']
Vascular Headaches;45874;577;[123];1;['UMLS2012AA|MRREL']
Disorder characterized by pain;1869166;575;[123];1;['UMLS2012AA|MRREL']
Candidate Disease Gene;1928834;455;[72];1;['PUBMED|9270610']
Calcitonin Gene-Related Peptide;7940;455;[306, 327, 330];13;['PUBMED|21457239', 'PUBMED|11704650', 'PUBMED|9547068', 'PUBMED|20855363', 'PUBMED|20820195', 'PUBMED|17344407', 'PUBMED|15980877', 'PUBMED|15735614', 'PUBMED|18039958', 'PUBMED|19330286', 'PUBMED|18647185', 'PUBMED|22406417', 'PUBMED|21521205']
Epilepsy, Rolandic;453290;11766938;[123];1;['PUBMED|19674062']
Brachial Plexus Neuropathies;939770;463;[123];1;['PUBMED|10388259']
Trigeminal Autonomic Cephalalgias;2340644;455;[123];1;['PUBMED|18545885']
classic migraine with typical aura with status migrainosus;3686606;575;[123];1;['UMLS2012AA|MRREL']
MIGRAINE, FAMILIAL HEMIPLEGIC, 1;2667608;469;[123];1;['UMLS2012AA|MRREL']
gamma-Aminobutyric Acid;18762;530;[306, 327];1;['PUBMED|12696998']
NOS3 protein, human;900066;530;[306, 333];1;['PUBMED|21122149']
Argipressin;5026;436;[306, 318, 330];1;['PUBMED|9251870']
Migraine variant with headache;1007808;577;[123];1;['UMLS2012AA|MRREL']
Giant Cell Arteritis;42994;11766940;[123];1;['PUBMED|14037658']
Subarachnoid Hemorrhage;42008;421;[123];2;['PUBMED|17941853', 'PUBMED|20950340']
Aspartic Acid;5288;455;[306, 324];1;['PUBMED|15549577']
Melatonin;27544;455;[291, 318, 327, 330];1;['PUBMED|16539869']
Aneurysm, Dissecting;4126;11766910;[123];1;['PUBMED|12177380']
nervous system disorder;30080;575;[123];110;['PUBMED|17987250', 'PUBMED|19539239', 'PUBMED|16218381', 'PUBMED|14501839', 'PUBMED|12799932', 'PUBMED|22223502', 'PUBMED|7551126', 'PUBMED|16926770', 'PUBMED|21195698', 'PUBMED|17018694', 'PUBMED|18516748', 'PUBMED|18690416', 'PUBMED|15799858', 'PUBMED|18210164', 'PUBMED|16218396', 'PUBMED|19018306', 'PUBMED|17234214', 'PUBMED|8522335', 'PUBMED|18493115', 'PUBMED|22244439', 'PUBMED|21762134', 'PUBMED|16987890', 'PUBMED|21666692', 'PUBMED|7187780', 'PUBMED|22273495', 'PUBMED|22234503', 'PUBMED|20964792', 'PUBMED|12134301', 'PUBMED|10630351', 'PUBMED|18217201', 'PUBMED|16232161', 'PUBMED|18418547', 'PUBMED|19368856', 'PUBMED|21479703', 'PUBMED|22313228', 'PUBMED|20802202', 'PUBMED|11717813', 'PUBMED|20828765', 'PUBMED|16702836', 'PUBMED|17927647', 'PUBMED|15464043', 'PUBMED|16643563', 'PUBMED|19607849', 'PUBMED|3502674', 'PUBMED|16412161', 'PUBMED|17143907', 'PUBMED|11735221', 'PUBMED|16141951', 'PUBMED|15152454', 'PUBMED|11398308', 'PUBMED|12191595', 'PUBMED|20802479', 'PUBMED|19936882', 'PUBMED|16426991', 'PUBMED|14999365', 'PUBMED|12667107', 'PUBMED|19309356', 'PUBMED|22375693', 'PUBMED|17508166', 'PUBMED|18179565', 'PUBMED|15977709', 'PUBMED|19087248', 'PUBMED|11803518', 'PUBMED|19426123', 'PUBMED|19288089', 'PUBMED|21929465', 'PUBMED|20627971', 'PUBMED|15520672', 'PUBMED|19845007', 'PUBMED|17551358', 'PUBMED|17095019', 'PUBMED|17970989', 'PUBMED|12474141', 'PUBMED|21385086', 'PUBMED|15985102', 'PUBMED|9686279', 'PUBMED|18421633', 'PUBMED|16343356', 'PUBMED|8530012', 'PUBMED|22375730', 'PUBMED|18221225', 'PUBMED|3399013', 'PUBMED|19587287', 'PUBMED|19944043', 'PUBMED|2214812', 'PUBMED|20084806', 'PUBMED|21448238', 'PUBMED|15307600', 'PUBMED|21466447', 'PUBMED|19211275', 'PUBMED|18759547', 'PUBMED|18949250', 'PUBMED|11085595', 'PUBMED|11800529', 'PUBMED|14751772', 'PUBMED|18045126', 'PUBMED|19168292', 'PUBMED|17664053', 'PUBMED|21519858', 'PUBMED|20002594', 'PUBMED|20971560', 'PUBMED|21356578', 'PUBMED|19219470', 'PUBMED|11560555', 'PUBMED|22426837', 'PUBMED|18813707', 'PUBMED|19469188', 'PUBMED|10680855', 'PUBMED|16867028', 'PUBMED|16685120']
cardiovascular risk factor;1162192;11766940;[123];2;['PUBMED|19968707', 'PUBMED|16643583']
Alprostadil;3416;530;[297, 318];1;['PUBMED|1270245']
Knee;24942;411;[60];1;['PUBMED|12184353']
Atypical Cluster Headache;469194;575;[123];1;['UMLS2012AA|MRREL']
Amines;3602;455;[291];1;['PUBMED|3038036']
Hyperhomocysteinemia;822542;471;[123];1;['PUBMED|15053827']
MIGRAINE, FAMILIAL HEMIPLEGIC, 3;2723368;469;[123];1;['UMLS2012AA|MRREL']
Benign paroxysmal positional vertigo;149044;11766940;[123];1;['PUBMED|14728703']
